date,maxt,mint,rain,year,month,source_file,Name,Location,Opened
1960-02-01,6.3,0.3,45.2,1960.0,2.0,Waddington,Waddington,"-0.522, 53.175",1947
1960-03-01,8.2,2.6,33.2,1960.0,3.0,Waddington,Waddington,"-0.522, 53.175",1947
1960-04-01,13.0,4.5,22.2,1960.0,4.0,Waddington,Waddington,"-0.522, 53.175",1947
1960-05-01,17.2,8.0,19.4,1960.0,5.0,Waddington,Waddington,"-0.522, 53.175",1947
1960-06-01,21.5,10.3,16.1,1960.0,6.0,Waddington,Waddington,"-0.522, 53.175",1947
1960-07-01,19.1,11.3,90.9,1960.0,7.0,Waddington,Waddington,"-0.522, 53.175",1947
1960-08-01,19.1,10.9,128.4,1960.0,8.0,Waddington,Waddington,"-0.522, 53.175",1947
1960-09-01,16.6,9.5,59.4,1960.0,9.0,Waddington,Waddington,"-0.522, 53.175",1947
1960-10-01,13.0,7.0,115.8,1960.0,10.0,Waddington,Waddington,"-0.522, 53.175",1947
1960-11-01,9.7,3.7,72.1,1960.0,11.0,Waddington,Waddington,"-0.522, 53.175",1947
1960-12-01,5.9,1.4,82.3,1960.0,12.0,Waddington,Waddington,"-0.522, 53.175",1947
1961-01-01,5.1,0.3,79.7,1961.0,1.0,Waddington,Waddington,"-0.522, 53.175",1947
1961-02-01,9.3,3.6,29.1,1961.0,2.0,Waddington,Waddington,"-0.522, 53.175",1947
1961-03-01,12.8,3.7,5.9,1961.0,3.0,Waddington,Waddington,"-0.522, 53.175",1947
1961-04-01,13.2,5.7,63.5,1961.0,4.0,Waddington,Waddington,"-0.522, 53.175",1947
1961-05-01,14.4,6.2,18.8,1961.0,5.0,Waddington,Waddington,"-0.522, 53.175",1947
1961-06-01,19.7,10.3,15.6,1961.0,6.0,Waddington,Waddington,"-0.522, 53.175",1947
1961-07-01,18.6,11.0,59.4,1961.0,7.0,Waddington,Waddington,"-0.522, 53.175",1947
1961-08-01,19.5,11.2,77.2,1961.0,8.0,Waddington,Waddington,"-0.522, 53.175",1947
1961-09-01,19.2,11.0,55.0,1961.0,9.0,Waddington,Waddington,"-0.522, 53.175",1947
1961-10-01,14.1,6.8,51.7,1961.0,10.0,Waddington,Waddington,"-0.522, 53.175",1947
1961-11-01,8.8,2.6,22.5,1961.0,11.0,Waddington,Waddington,"-0.522, 53.175",1947
1961-12-01,4.5,-1.4,70.2,1961.0,12.0,Waddington,Waddington,"-0.522, 53.175",1947
1962-01-01,6.8,0.9,43.4,1962.0,1.0,Waddington,Waddington,"-0.522, 53.175",1947
1962-02-01,7.2,1.0,15.0,1962.0,2.0,Waddington,Waddington,"-0.522, 53.175",1947
1962-03-01,6.1,-1.5,27.7,1962.0,3.0,Waddington,Waddington,"-0.522, 53.175",1947
1962-04-01,11.1,3.3,58.7,1962.0,4.0,Waddington,Waddington,"-0.522, 53.175",1947
1962-05-01,13.6,5.8,42.9,1962.0,5.0,Waddington,Waddington,"-0.522, 53.175",1947
1962-06-01,18.6,8.8,3.5,1962.0,6.0,Waddington,Waddington,"-0.522, 53.175",1947
1962-07-01,18.2,10.3,39.2,1962.0,7.0,Waddington,Waddington,"-0.522, 53.175",1947
1962-08-01,18.3,10.6,102.3,1962.0,8.0,Waddington,Waddington,"-0.522, 53.175",1947
1962-09-01,16.4,8.9,77.0,1962.0,9.0,Waddington,Waddington,"-0.522, 53.175",1947
1962-10-01,13.8,6.5,15.9,1962.0,10.0,Waddington,Waddington,"-0.522, 53.175",1947
1962-11-01,7.7,2.0,44.5,1962.0,11.0,Waddington,Waddington,"-0.522, 53.175",1947
1962-12-01,4.2,-2.2,26.5,1962.0,12.0,Waddington,Waddington,"-0.522, 53.175",1947
1963-01-01,0.4,-4.3,22.4,1963.0,1.0,Waddington,Waddington,"-0.522, 53.175",1947
1963-02-01,0.9,-4.1,12.2,1963.0,2.0,Waddington,Waddington,"-0.522, 53.175",1947
1963-03-01,8.9,1.9,49.0,1963.0,3.0,Waddington,Waddington,"-0.522, 53.175",1947
1963-04-01,11.8,4.1,47.2,1963.0,4.0,Waddington,Waddington,"-0.522, 53.175",1947
1963-05-01,14.6,6.1,35.7,1963.0,5.0,Waddington,Waddington,"-0.522, 53.175",1947
1963-06-01,19.1,9.7,28.5,1963.0,6.0,Waddington,Waddington,"-0.522, 53.175",1947
1963-07-01,19.6,10.3,85.4,1963.0,7.0,Waddington,Waddington,"-0.522, 53.175",1947
1963-08-01,17.2,10.1,91.8,1963.0,8.0,Waddington,Waddington,"-0.522, 53.175",1947
1963-09-01,17.1,9.0,57.6,1963.0,9.0,Waddington,Waddington,"-0.522, 53.175",1947
1963-10-01,13.9,7.1,28.3,1963.0,10.0,Waddington,Waddington,"-0.522, 53.175",1947
1963-11-01,10.5,4.7,69.9,1963.0,11.0,Waddington,Waddington,"-0.522, 53.175",1947
1963-12-01,5.0,0.0,14.8,1963.0,12.0,Waddington,Waddington,"-0.522, 53.175",1947
1964-01-01,4.9,-0.2,16.3,1964.0,1.0,Waddington,Waddington,"-0.522, 53.175",1947
1964-02-01,6.9,1.2,15.6,1964.0,2.0,Waddington,Waddington,"-0.522, 53.175",1947
1964-03-01,5.7,1.0,79.2,1964.0,3.0,Waddington,Waddington,"-0.522, 53.175",1947
1964-04-01,12.4,5.0,40.0,1964.0,4.0,Waddington,Waddington,"-0.522, 53.175",1947
1964-05-01,18.3,8.2,11.9,1964.0,5.0,Waddington,Waddington,"-0.522, 53.175",1947
1964-06-01,17.6,9.6,68.9,1964.0,6.0,Waddington,Waddington,"-0.522, 53.175",1947
1964-07-01,20.6,11.7,25.7,1964.0,7.0,Waddington,Waddington,"-0.522, 53.175",1947
1964-08-01,20.4,11.2,35.5,1964.0,8.0,Waddington,Waddington,"-0.522, 53.175",1947
1964-09-01,19.4,8.5,8.0,1964.0,9.0,Waddington,Waddington,"-0.522, 53.175",1947
1964-10-01,12.5,4.7,21.5,1964.0,10.0,Waddington,Waddington,"-0.522, 53.175",1947
1964-11-01,9.7,3.9,32.9,1964.0,11.0,Waddington,Waddington,"-0.522, 53.175",1947
1964-12-01,5.6,-0.4,26.8,1964.0,12.0,Waddington,Waddington,"-0.522, 53.175",1947
1965-01-01,5.5,0.4,35.6,1965.0,1.0,Waddington,Waddington,"-0.522, 53.175",1947
1965-02-01,5.4,0.8,16.8,1965.0,2.0,Waddington,Waddington,"-0.522, 53.175",1947
1965-03-01,9.0,0.5,45.1,1965.0,3.0,Waddington,Waddington,"-0.522, 53.175",1947
1965-04-01,12.0,3.7,51.2,1965.0,4.0,Waddington,Waddington,"-0.522, 53.175",1947
1965-05-01,15.3,7.5,50.0,1965.0,5.0,Waddington,Waddington,"-0.522, 53.175",1947
1965-06-01,18.8,9.6,54.2,1965.0,6.0,Waddington,Waddington,"-0.522, 53.175",1947
1965-07-01,16.9,9.8,94.6,1965.0,7.0,Waddington,Waddington,"-0.522, 53.175",1947
1965-08-01,19.1,10.1,49.7,1965.0,8.0,Waddington,Waddington,"-0.522, 53.175",1947
1965-09-01,16.3,9.0,136.0,1965.0,9.0,Waddington,Waddington,"-0.522, 53.175",1947
1965-10-01,14.5,6.4,10.9,1965.0,10.0,Waddington,Waddington,"-0.522, 53.175",1947
1965-11-01,6.8,1.5,83.7,1965.0,11.0,Waddington,Waddington,"-0.522, 53.175",1947
1965-12-01,6.3,1.2,140.0,1965.0,12.0,Waddington,Waddington,"-0.522, 53.175",1947
1966-01-01,4.0,-0.3,36.7,1966.0,1.0,Waddington,Waddington,"-0.522, 53.175",1947
1966-02-01,7.5,2.3,92.7,1966.0,2.0,Waddington,Waddington,"-0.522, 53.175",1947
1966-03-01,9.8,2.6,16.7,1966.0,3.0,Waddington,Waddington,"-0.522, 53.175",1947
1966-04-01,9.5,3.7,72.0,1966.0,4.0,Waddington,Waddington,"-0.522, 53.175",1947
1966-05-01,15.6,6.4,37.1,1966.0,5.0,Waddington,Waddington,"-0.522, 53.175",1947
1966-06-01,20.0,10.8,65.3,1966.0,6.0,Waddington,Waddington,"-0.522, 53.175",1947
1966-07-01,18.6,10.8,79.5,1966.0,7.0,Waddington,Waddington,"-0.522, 53.175",1947
1966-08-01,19.0,10.5,46.9,1966.0,8.0,Waddington,Waddington,"-0.522, 53.175",1947
1966-09-01,17.7,9.9,29.3,1966.0,9.0,Waddington,Waddington,"-0.522, 53.175",1947
1966-10-01,13.1,6.6,74.0,1966.0,10.0,Waddington,Waddington,"-0.522, 53.175",1947
1966-11-01,7.7,2.3,47.6,1966.0,11.0,Waddington,Waddington,"-0.522, 53.175",1947
1966-12-01,7.4,1.6,50.1,1966.0,12.0,Waddington,Waddington,"-0.522, 53.175",1947
1967-01-01,6.2,1.2,20.9,1967.0,1.0,Waddington,Waddington,"-0.522, 53.175",1947
1967-02-01,8.1,2.0,43.8,1967.0,2.0,Waddington,Waddington,"-0.522, 53.175",1947
1967-03-01,10.8,3.8,28.5,1967.0,3.0,Waddington,Waddington,"-0.522, 53.175",1947
1967-04-01,11.0,3.8,41.4,1967.0,4.0,Waddington,Waddington,"-0.522, 53.175",1947
1967-05-01,14.1,5.8,113.3,1967.0,5.0,Waddington,Waddington,"-0.522, 53.175",1947
1967-06-01,18.6,9.0,50.7,1967.0,6.0,Waddington,Waddington,"-0.522, 53.175",1947
1967-07-01,21.6,12.6,27.7,1967.0,7.0,Waddington,Waddington,"-0.522, 53.175",1947
1967-08-01,20.2,11.4,46.1,1967.0,8.0,Waddington,Waddington,"-0.522, 53.175",1947
1967-09-01,17.3,9.8,32.8,1967.0,9.0,Waddington,Waddington,"-0.522, 53.175",1947
1967-10-01,14.0,7.5,100.5,1967.0,10.0,Waddington,Waddington,"-0.522, 53.175",1947
1967-11-01,8.0,2.1,69.9,1967.0,11.0,Waddington,Waddington,"-0.522, 53.175",1947
1967-12-01,6.0,1.0,44.1,1967.0,12.0,Waddington,Waddington,"-0.522, 53.175",1947
1968-01-01,6.5,1.2,39.5,1968.0,1.0,Waddington,Waddington,"-0.522, 53.175",1947
1968-02-01,4.2,-0.8,16.6,1968.0,2.0,Waddington,Waddington,"-0.522, 53.175",1947
1968-03-01,10.4,2.4,16.6,1968.0,3.0,Waddington,Waddington,"-0.522, 53.175",1947
1968-04-01,13.0,3.6,49.1,1968.0,4.0,Waddington,Waddington,"-0.522, 53.175",1947
1968-05-01,13.8,5.5,47.9,1968.0,5.0,Waddington,Waddington,"-0.522, 53.175",1947
1968-06-01,19.1,9.9,48.4,1968.0,6.0,Waddington,Waddington,"-0.522, 53.175",1947
1968-07-01,18.3,10.8,114.8,1968.0,7.0,Waddington,Waddington,"-0.522, 53.175",1947
1968-08-01,19.1,11.4,65.7,1968.0,8.0,Waddington,Waddington,"-0.522, 53.175",1947
1968-09-01,17.3,9.9,84.1,1968.0,9.0,Waddington,Waddington,"-0.522, 53.175",1947
1968-10-01,15.0,9.6,51.8,1968.0,10.0,Waddington,Waddington,"-0.522, 53.175",1947
1968-11-01,8.3,3.9,81.6,1968.0,11.0,Waddington,Waddington,"-0.522, 53.175",1947
1968-12-01,4.2,0.3,30.2,1968.0,12.0,Waddington,Waddington,"-0.522, 53.175",1947
1969-01-01,7.4,2.5,58.6,1969.0,1.0,Waddington,Waddington,"-0.522, 53.175",1947
1969-02-01,2.5,-2.2,46.9,1969.0,2.0,Waddington,Waddington,"-0.522, 53.175",1947
1969-03-01,5.2,0.2,66.2,1969.0,3.0,Waddington,Waddington,"-0.522, 53.175",1947
1969-04-01,11.3,2.8,75.5,1969.0,4.0,Waddington,Waddington,"-0.522, 53.175",1947
1969-05-01,14.9,7.2,82.4,1969.0,5.0,Waddington,Waddington,"-0.522, 53.175",1947
1969-06-01,18.2,8.6,56.3,1969.0,6.0,Waddington,Waddington,"-0.522, 53.175",1947
1969-07-01,21.6,12.5,86.8,1969.0,7.0,Waddington,Waddington,"-0.522, 53.175",1947
1969-08-01,19.5,12.1,35.1,1969.0,8.0,Waddington,Waddington,"-0.522, 53.175",1947
1969-09-01,17.2,9.9,20.4,1969.0,9.0,Waddington,Waddington,"-0.522, 53.175",1947
1969-10-01,15.8,8.8,17.2,1969.0,10.0,Waddington,Waddington,"-0.522, 53.175",1947
1969-11-01,7.6,1.7,117.1,1969.0,11.0,Waddington,Waddington,"-0.522, 53.175",1947
1969-12-01,4.8,0.7,61.9,1969.0,12.0,Waddington,Waddington,"-0.522, 53.175",1947
1970-01-01,5.2,0.8,49.9,1970.0,1.0,Waddington,Waddington,"-0.522, 53.175",1947
1970-02-01,5.6,-0.2,49.8,1970.0,2.0,Waddington,Waddington,"-0.522, 53.175",1947
1970-03-01,6.5,-0.2,51.6,1970.0,3.0,Waddington,Waddington,"-0.522, 53.175",1947
1970-04-01,10.0,3.0,78.3,1970.0,4.0,Waddington,Waddington,"-0.522, 53.175",1947
1970-05-01,17.6,7.8,6.0,1970.0,5.0,Waddington,Waddington,"-0.522, 53.175",1947
1970-06-01,21.6,10.4,18.6,1970.0,6.0,Waddington,Waddington,"-0.522, 53.175",1947
1970-07-01,19.5,11.6,45.9,1970.0,7.0,Waddington,Waddington,"-0.522, 53.175",1947
1970-08-01,20.2,11.7,80.3,1970.0,8.0,Waddington,Waddington,"-0.522, 53.175",1947
1970-09-01,18.3,10.2,23.8,1970.0,9.0,Waddington,Waddington,"-0.522, 53.175",1947
1970-10-01,14.2,7.1,31.7,1970.0,10.0,Waddington,Waddington,"-0.522, 53.175",1947
1970-11-01,9.8,4.4,119.8,1970.0,11.0,Waddington,Waddington,"-0.522, 53.175",1947
1970-12-01,6.1,1.5,25.6,1970.0,12.0,Waddington,Waddington,"-0.522, 53.175",1947
1971-01-01,6.3,1.4,66.6,1971.0,1.0,Waddington,Waddington,"-0.522, 53.175",1947
1971-02-01,7.4,1.5,13.6,1971.0,2.0,Waddington,Waddington,"-0.522, 53.175",1947
1971-03-01,8.0,1.6,42.3,1971.0,3.0,Waddington,Waddington,"-0.522, 53.175",1947
1971-04-01,10.5,4.0,40.1,1971.0,4.0,Waddington,Waddington,"-0.522, 53.175",1947
1971-05-01,15.7,6.6,39.9,1971.0,5.0,Waddington,Waddington,"-0.522, 53.175",1947
1971-06-01,15.4,8.4,46.4,1971.0,6.0,Waddington,Waddington,"-0.522, 53.175",1947
1971-07-01,22.0,12.1,23.1,1971.0,7.0,Waddington,Waddington,"-0.522, 53.175",1947
1971-08-01,19.6,11.7,103.4,1971.0,8.0,Waddington,Waddington,"-0.522, 53.175",1947
1971-09-01,19.0,9.8,19.5,1971.0,9.0,Waddington,Waddington,"-0.522, 53.175",1947
1971-10-01,15.4,7.5,26.0,1971.0,10.0,Waddington,Waddington,"-0.522, 53.175",1947
1971-11-01,8.7,2.6,55.1,1971.0,11.0,Waddington,Waddington,"-0.522, 53.175",1947
1971-12-01,8.1,3.6,25.2,1971.0,12.0,Waddington,Waddington,"-0.522, 53.175",1947
1972-01-01,5.4,1.1,48.7,1972.0,1.0,Waddington,Waddington,"-0.522, 53.175",1947
1972-02-01,6.1,1.2,25.2,1972.0,2.0,Waddington,Waddington,"-0.522, 53.175",1947
1972-03-01,10.1,2.1,79.3,1972.0,3.0,Waddington,Waddington,"-0.522, 53.175",1947
1972-04-01,11.5,4.9,37.7,1972.0,4.0,Waddington,Waddington,"-0.522, 53.175",1947
1972-05-01,14.8,6.8,62.4,1972.0,5.0,Waddington,Waddington,"-0.522, 53.175",1947
1972-06-01,16.2,8.4,59.2,1972.0,6.0,Waddington,Waddington,"-0.522, 53.175",1947
1972-07-01,18.9,10.8,58.6,1972.0,7.0,Waddington,Waddington,"-0.522, 53.175",1947
1972-08-01,19.6,10.8,17.8,1972.0,8.0,Waddington,Waddington,"-0.522, 53.175",1947
1972-09-01,15.2,8.0,54.4,1972.0,9.0,Waddington,Waddington,"-0.522, 53.175",1947
1972-10-01,13.9,6.6,16.3,1972.0,10.0,Waddington,Waddington,"-0.522, 53.175",1947
1972-11-01,9.1,3.6,47.4,1972.0,11.0,Waddington,Waddington,"-0.522, 53.175",1947
1972-12-01,7.4,2.1,55.6,1972.0,12.0,Waddington,Waddington,"-0.522, 53.175",1947
1973-01-01,6.4,1.8,22.2,1973.0,1.0,Waddington,Waddington,"-0.522, 53.175",1947
1973-02-01,7.6,0.8,16.9,1973.0,2.0,Waddington,Waddington,"-0.522, 53.175",1947
1973-03-01,10.3,2.5,12.1,1973.0,3.0,Waddington,Waddington,"-0.522, 53.175",1947
1973-04-01,11.0,3.1,48.7,1973.0,4.0,Waddington,Waddington,"-0.522, 53.175",1947
1973-05-01,15.4,7.0,52.1,1973.0,5.0,Waddington,Waddington,"-0.522, 53.175",1947
1973-06-01,20.2,10.4,95.8,1973.0,6.0,Waddington,Waddington,"-0.522, 53.175",1947
1973-07-01,19.7,11.8,115.9,1973.0,7.0,Waddington,Waddington,"-0.522, 53.175",1947
1973-08-01,20.9,11.8,31.8,1973.0,8.0,Waddington,Waddington,"-0.522, 53.175",1947
1973-09-01,18.4,10.6,43.5,1973.0,9.0,Waddington,Waddington,"-0.522, 53.175",1947
1973-10-01,12.5,5.7,35.3,1973.0,10.0,Waddington,Waddington,"-0.522, 53.175",1947
1973-11-01,8.2,2.6,28.9,1973.0,11.0,Waddington,Waddington,"-0.522, 53.175",1947
1973-12-01,7.4,1.3,39.8,1973.0,12.0,Waddington,Waddington,"-0.522, 53.175",1947
1974-01-01,8.4,1.7,47.4,1974.0,1.0,Waddington,Waddington,"-0.522, 53.175",1947
1974-02-01,8.0,2.2,44.4,1974.0,2.0,Waddington,Waddington,"-0.522, 53.175",1947
1974-03-01,8.5,1.9,33.7,1974.0,3.0,Waddington,Waddington,"-0.522, 53.175",1947
1974-04-01,10.7,3.4,7.0,1974.0,4.0,Waddington,Waddington,"-0.522, 53.175",1947
1974-05-01,15.9,6.0,24.1,1974.0,5.0,Waddington,Waddington,"-0.522, 53.175",1947
1974-06-01,17.6,9.1,53.7,1974.0,6.0,Waddington,Waddington,"-0.522, 53.175",1947
1974-07-01,19.2,10.8,100.3,1974.0,7.0,Waddington,Waddington,"-0.522, 53.175",1947
1974-08-01,19.9,11.0,80.8,1974.0,8.0,Waddington,Waddington,"-0.522, 53.175",1947
1974-09-01,15.8,8.2,57.2,1974.0,9.0,Waddington,Waddington,"-0.522, 53.175",1947
1974-10-01,10.4,4.9,103.4,1974.0,10.0,Waddington,Waddington,"-0.522, 53.175",1947
1974-11-01,8.8,3.1,62.7,1974.0,11.0,Waddington,Waddington,"-0.522, 53.175",1947
1974-12-01,10.0,4.8,33.8,1974.0,12.0,Waddington,Waddington,"-0.522, 53.175",1947
1975-01-01,9.0,3.3,51.9,1975.0,1.0,Waddington,Waddington,"-0.522, 53.175",1947
1975-02-01,6.5,1.1,21.6,1975.0,2.0,Waddington,Waddington,"-0.522, 53.175",1947
1975-03-01,7.2,1.6,84.3,1975.0,3.0,Waddington,Waddington,"-0.522, 53.175",1947
1975-04-01,11.9,4.7,66.6,1975.0,4.0,Waddington,Waddington,"-0.522, 53.175",1947
1975-05-01,13.2,5.7,45.8,1975.0,5.0,Waddington,Waddington,"-0.522, 53.175",1947
1975-06-01,19.9,8.8,9.9,1975.0,6.0,Waddington,Waddington,"-0.522, 53.175",1947
1975-07-01,22.1,12.7,22.7,1975.0,7.0,Waddington,Waddington,"-0.522, 53.175",1947
1975-08-01,24.8,13.5,21.2,1975.0,8.0,Waddington,Waddington,"-0.522, 53.175",1947
1975-09-01,17.9,9.5,34.0,1975.0,9.0,Waddington,Waddington,"-0.522, 53.175",1947
1975-10-01,13.6,5.8,18.3,1975.0,10.0,Waddington,Waddington,"-0.522, 53.175",1947
1975-11-01,8.7,2.2,42.8,1975.0,11.0,Waddington,Waddington,"-0.522, 53.175",1947
1975-12-01,7.5,2.4,51.5,1975.0,12.0,Waddington,Waddington,"-0.522, 53.175",1947
1976-01-01,7.7,2.5,45.2,1976.0,1.0,Waddington,Waddington,"-0.522, 53.175",1947
1976-02-01,6.8,1.7,18.1,1976.0,2.0,Waddington,Waddington,"-0.522, 53.175",1947
1976-03-01,7.9,1.2,22.4,1976.0,3.0,Waddington,Waddington,"-0.522, 53.175",1947
1976-04-01,11.6,4.0,17.7,1976.0,4.0,Waddington,Waddington,"-0.522, 53.175",1947
1976-05-01,16.1,7.5,53.7,1976.0,5.0,Waddington,Waddington,"-0.522, 53.175",1947
1976-06-01,22.8,11.5,6.2,1976.0,6.0,Waddington,Waddington,"-0.522, 53.175",1947
1976-07-01,24.2,12.3,17.4,1976.0,7.0,Waddington,Waddington,"-0.522, 53.175",1947
1976-08-01,22.7,11.5,18.9,1976.0,8.0,Waddington,Waddington,"-0.522, 53.175",1947
1976-09-01,16.9,9.6,115.2,1976.0,9.0,Waddington,Waddington,"-0.522, 53.175",1947
1976-10-01,13.3,7.4,131.6,1976.0,10.0,Waddington,Waddington,"-0.522, 53.175",1947
1976-11-01,8.2,2.5,34.6,1976.0,11.0,Waddington,Waddington,"-0.522, 53.175",1947
1976-12-01,3.6,-0.5,64.7,1976.0,12.0,Waddington,Waddington,"-0.522, 53.175",1947
1977-01-01,4.4,0.0,70.4,1977.0,1.0,Waddington,Waddington,"-0.522, 53.175",1947
1977-02-01,6.9,1.4,132.4,1977.0,2.0,Waddington,Waddington,"-0.522, 53.175",1947
1977-03-01,9.8,3.0,34.1,1977.0,3.0,Waddington,Waddington,"-0.522, 53.175",1947
1977-04-01,10.8,3.1,41.6,1977.0,4.0,Waddington,Waddington,"-0.522, 53.175",1947
1977-05-01,14.0,5.9,37.5,1977.0,5.0,Waddington,Waddington,"-0.522, 53.175",1947
1977-06-01,16.3,8.4,57.2,1977.0,6.0,Waddington,Waddington,"-0.522, 53.175",1947
1977-07-01,19.8,11.2,15.1,1977.0,7.0,Waddington,Waddington,"-0.522, 53.175",1947
1977-08-01,19.3,11.3,70.3,1977.0,8.0,Waddington,Waddington,"-0.522, 53.175",1947
1977-09-01,17.2,9.7,13.3,1977.0,9.0,Waddington,Waddington,"-0.522, 53.175",1947
1977-10-01,14.8,7.9,19.2,1977.0,10.0,Waddington,Waddington,"-0.522, 53.175",1947
1977-11-01,8.9,3.5,63.3,1977.0,11.0,Waddington,Waddington,"-0.522, 53.175",1947
1977-12-01,8.0,3.3,51.5,1977.0,12.0,Waddington,Waddington,"-0.522, 53.175",1947
1978-01-01,5.0,0.0,77.4,1978.0,1.0,Waddington,Waddington,"-0.522, 53.175",1947
1978-02-01,4.3,-1.2,50.4,1978.0,2.0,Waddington,Waddington,"-0.522, 53.175",1947
1978-03-01,10.6,2.9,44.7,1978.0,3.0,Waddington,Waddington,"-0.522, 53.175",1947
1978-04-01,9.3,2.4,30.9,1978.0,4.0,Waddington,Waddington,"-0.522, 53.175",1947
1978-05-01,15.2,6.1,48.0,1978.0,5.0,Waddington,Waddington,"-0.522, 53.175",1947
1978-06-01,17.9,9.5,83.0,1978.0,6.0,Waddington,Waddington,"-0.522, 53.175",1947
1978-07-01,18.4,10.5,59.6,1978.0,7.0,Waddington,Waddington,"-0.522, 53.175",1947
1978-08-01,18.8,11.2,67.4,1978.0,8.0,Waddington,Waddington,"-0.522, 53.175",1947
1978-09-01,18.1,10.1,32.0,1978.0,9.0,Waddington,Waddington,"-0.522, 53.175",1947
1978-10-01,15.3,8.2,8.3,1978.0,10.0,Waddington,Waddington,"-0.522, 53.175",1947
1978-11-01,11.2,5.0,19.3,1978.0,11.0,Waddington,Waddington,"-0.522, 53.175",1947
1978-12-01,5.6,0.7,163.0,1978.0,12.0,Waddington,Waddington,"-0.522, 53.175",1947
1979-01-01,2.1,-3.6,48.7,1979.0,1.0,Waddington,Waddington,"-0.522, 53.175",1947
1979-02-01,2.7,-1.4,56.0,1979.0,2.0,Waddington,Waddington,"-0.522, 53.175",1947
1979-03-01,7.6,1.2,68.8,1979.0,3.0,Waddington,Waddington,"-0.522, 53.175",1947
1979-04-01,11.4,3.9,42.8,1979.0,4.0,Waddington,Waddington,"-0.522, 53.175",1947
1979-05-01,14.6,5.9,102.1,1979.0,5.0,Waddington,Waddington,"-0.522, 53.175",1947
1979-06-01,18.5,9.7,16.5,1979.0,6.0,Waddington,Waddington,"-0.522, 53.175",1947
1979-07-01,20.9,11.4,24.1,1979.0,7.0,Waddington,Waddington,"-0.522, 53.175",1947
1979-08-01,19.5,11.0,83.3,1979.0,8.0,Waddington,Waddington,"-0.522, 53.175",1947
1979-09-01,18.2,9.2,33.4,1979.0,9.0,Waddington,Waddington,"-0.522, 53.175",1947
1979-10-01,14.7,6.8,67.1,1979.0,10.0,Waddington,Waddington,"-0.522, 53.175",1947
1979-11-01,9.2,3.1,39.1,1979.0,11.0,Waddington,Waddington,"-0.522, 53.175",1947
1979-12-01,7.5,3.0,91.0,1979.0,12.0,Waddington,Waddington,"-0.522, 53.175",1947
1980-01-01,4.2,-0.8,73.2,1980.0,1.0,Waddington,Waddington,"-0.522, 53.175",1947
1980-02-01,7.8,2.2,75.2,1980.0,2.0,Waddington,Waddington,"-0.522, 53.175",1947
1980-03-01,7.7,1.1,90.0,1980.0,3.0,Waddington,Waddington,"-0.522, 53.175",1947
1980-04-01,12.9,3.9,14.1,1980.0,4.0,Waddington,Waddington,"-0.522, 53.175",1947
1980-05-01,15.2,5.5,23.9,1980.0,5.0,Waddington,Waddington,"-0.522, 53.175",1947
1980-06-01,17.9,10.0,108.8,1980.0,6.0,Waddington,Waddington,"-0.522, 53.175",1947
1980-07-01,18.3,10.2,35.7,1980.0,7.0,Waddington,Waddington,"-0.522, 53.175",1947
1980-08-01,19.8,11.7,117.3,1980.0,8.0,Waddington,Waddington,"-0.522, 53.175",1947
1980-09-01,18.7,10.6,30.3,1980.0,9.0,Waddington,Waddington,"-0.522, 53.175",1947
1980-10-01,12.2,5.2,94.2,1980.0,10.0,Waddington,Waddington,"-0.522, 53.175",1947
1980-11-01,8.5,4.0,62.3,1980.0,11.0,Waddington,Waddington,"-0.522, 53.175",1947
1980-12-01,7.9,2.3,17.8,1980.0,12.0,Waddington,Waddington,"-0.522, 53.175",1947
1981-01-01,6.9,1.4,32.4,1981.0,1.0,Waddington,Waddington,"-0.522, 53.175",1947
1981-02-01,5.3,0.0,47.0,1981.0,2.0,Waddington,Waddington,"-0.522, 53.175",1947
1981-03-01,10.5,4.5,108.8,1981.0,3.0,Waddington,Waddington,"-0.522, 53.175",1947
1981-04-01,10.6,3.6,80.6,1981.0,4.0,Waddington,Waddington,"-0.522, 53.175",1947
1981-05-01,15.5,6.8,70.1,1981.0,5.0,Waddington,Waddington,"-0.522, 53.175",1947
1981-06-01,17.3,9.4,23.6,1981.0,6.0,Waddington,Waddington,"-0.522, 53.175",1947
1981-07-01,20.2,11.6,34.2,1981.0,7.0,Waddington,Waddington,"-0.522, 53.175",1947
1981-08-01,20.7,11.6,68.5,1981.0,8.0,Waddington,Waddington,"-0.522, 53.175",1947
1981-09-01,19.3,10.2,86.2,1981.0,9.0,Waddington,Waddington,"-0.522, 53.175",1947
1981-10-01,11.7,4.5,55.6,1981.0,10.0,Waddington,Waddington,"-0.522, 53.175",1947
1981-11-01,10.2,4.1,23.6,1981.0,11.0,Waddington,Waddington,"-0.522, 53.175",1947
1981-12-01,1.9,-3.4,49.8,1981.0,12.0,Waddington,Waddington,"-0.522, 53.175",1947
1982-01-01,5.0,-1.2,35.8,1982.0,1.0,Waddington,Waddington,"-0.522, 53.175",1947
1982-02-01,7.3,1.3,19.7,1982.0,2.0,Waddington,Waddington,"-0.522, 53.175",1947
1982-03-01,9.6,2.3,67.5,1982.0,3.0,Waddington,Waddington,"-0.522, 53.175",1947
1982-04-01,12.8,4.1,7.2,1982.0,4.0,Waddington,Waddington,"-0.522, 53.175",1947
1982-05-01,16.9,6.5,24.4,1982.0,5.0,Waddington,Waddington,"-0.522, 53.175",1947
